Days Sales Outstanding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.65,0,0,0,21,20.84,19.3,15.04,19.48,17.28,15.81,16.92,19.15,17.31,14.5,13.19,15.87,14.82,15.6,14.87,30.55,28.5,26.24,28.25,31.15,29.05,27.62,29.18,31.18,30.33,27.48,29.21,31.08,30.96,30.22,32.02,43.69,36.42,31.19,31.64,35.37,31.43,30.24,79.39,32.48,93.43,79.33,77.99,30.81,70.34,0,29.95,19.95,30.57,29.72,31.5,16.03,30.1,31.19,28.95,17.99,20.11,18.25,17.65,17.6,18.08,19.34,18.63,16.37,17.83,18.3,16.69,16.04,16.72
Days Payable,0,0,0,0,0,0,0,45.14,0,47.02,62.9,45.51,48.26,47.94,64.64,46.58,48.9,48.48,70.35,49.37,0,46.7,60.21,42.34,0,50.9,59.37,49.33,48.13,0,0,0,52.74,47.61,65.39,51.48,57.49,50.79,65.31,52.32,57.2,52.75,74.52,56.28,56.66,53.04,72.42,54.66,57.55,53.4,53.44,55.5,55.67,53.08,51.94,53.45,54.61,50.08,51.94,49.79,50.07,49.28,55.42,51.51,55.55,51.21,53.66,53.23,51.71,49.66,45.54,50.8,49.94,48.04,47.56,46.49,44.28,43.02,42.84,41.31,39.43,39.91,41.7,37.43,40.88,39.04,43.22,38.18,40.26,39.85,38.3,37.24,43.31,41.21,48.38,41.12,40.89,39.34,36.15,36.64,39.64,39.32,26.6,34.53,39.15,34.22,33.73,35.14,32.01,32.32,36.39,32.07,35.62,33.23,31.57,34.58,33.5,32.24,31.93,31.68
Days Inventory,0,0,0,0,0,0,0,61.15,0,34.51,84.11,66.13,68.24,72.24,96.88,68.81,73.25,78.47,99.51,76.14,0,38.85,86.7,71.09,0,38.23,71.04,63.66,70.37,0,0,0,25.56,50.87,61.62,47.74,54.02,49,53.04,52.49,53.49,50.74,63.49,52.73,47.2,50.8,63.62,46.66,50.11,48.86,42.26,47.68,48.41,54.42,44.02,43.02,45.66,45.71,46.42,50.13,50.19,50.28,48.58,48.34,49.84,49.98,46.84,52.2,52.49,53.21,45.92,50.94,53.31,53.48,49.38,54.09,53.08,54.62,50.98,56.73,58.02,62.31,83.71,67.62,56.41,51.35,50.09,49.61,47.37,54.44,50.47,59.76,51.34,53.9,50.6,52.44,57.01,59.95,57.39,53.05,52.3,53.44,38.75,47.79,51.25,51.45,50.61,47.38,44.94,45.55,42.1,41.84,43.96,46.7,42.27,44.2,43.8,43.94,43.46,44.76
Cash Conversion Cycle,0,0,0,0,0,0,0,16.01,0,-12.51,21.21,20.62,19.98,24.3,32.24,22.23,24.35,29.99,29.16,26.77,0,-7.85,26.49,28.75,0,-12.67,11.67,14.33,22.24,0,0,0,-27.18,3.26,-3.77,-3.74,-3.47,-1.79,-12.27,0.17,-3.71,-2.01,-11.03,-3.55,-9.46,-2.24,60.85,-8,-7.44,-4.54,9.82,13.02,12.04,16.38,11.56,6.85,6.86,12.55,13.63,17.65,14.62,14.19,9.03,11.65,9.89,13.64,23.73,27.47,27.02,31.8,31.53,29.19,30.99,34.62,33,37.93,36.28,40.81,39.22,46.38,48.81,54.42,85.7,66.61,46.72,43.95,42.24,42.86,37.35,93.98,44.65,115.95,87.36,90.68,33.03,81.66,16.12,50.56,41.19,46.98,42.38,45.62,28.18,43.36,43.29,46.18,34.87,32.35,31.18,30.88,23.31,27.85,27.68,32.1,27.07,27.45,28.6,28.39,27.57,29.8
Inventory Turnover,0,0,0,0,0,0,0,1.49,0,2.64,1.08,1.38,1.34,1.26,0.94,1.33,1.25,1.16,0.92,1.2,0,2.35,1.05,1.28,0,2.39,1.28,1.43,1.3,0,0,0,3.57,1.79,1.48,1.91,1.69,1.86,1.72,1.74,1.71,1.8,1.44,1.73,1.93,1.8,1.43,1.96,1.82,1.87,2.16,1.91,1.88,1.68,2.07,2.12,2,2,1.97,1.82,1.82,1.81,1.88,1.89,1.83,1.83,1.95,1.75,1.74,1.71,1.99,1.79,1.71,1.71,1.85,1.69,1.72,1.67,1.79,1.61,1.57,1.46,1.09,1.35,1.62,1.78,1.82,1.84,1.93,1.68,1.81,1.53,1.78,1.69,1.8,1.74,1.6,1.52,1.59,1.72,1.74,1.71,2.35,1.91,1.78,1.77,1.8,1.93,2.03,2,2.17,2.18,2.08,1.95,2.16,2.06,2.08,2.08,2.1,2.04
COGS-to-Revenue,0,0,0,0,0,0,0,0.74,0,0.73,0.57,0.74,0.72,0.74,0.55,0.73,0.72,0.73,0.54,0.73,0,0.74,0.59,0.74,0,0.71,0.6,0.74,0.72,0,0,0,0.7,0.7,0.57,0.7,0.68,0.69,0.6,0.69,0.66,0.67,0.57,0.68,0.69,0.69,0.58,0.7,0.68,0.7,0.71,0.69,0.68,0.67,0.68,0.68,0.68,0.69,0.67,0.69,0.69,0.69,0.68,0.7,0.69,0.7,0.71,0.7,0.7,0.7,0.72,0.72,0.72,0.7,0.7,0.72,0.7,0.7,0.72,0.72,0.73,0.72,0.83,0.78,0.76,0.72,0.74,0.71,0.73,0.72,0.74,0.75,0.75,0.74,0.74,0.74,0.75,0.74,0.75,0.75,0.74,0.73,0.83,0.78,0.78,0.77,0.77,0.78,0.78,0.77,0.77,0.77,0.77,0.78,0.78,0.77,0.79,0.77,0.79,0.79
Inventory-to-Revenue,0,0,0.242,0.286,0,0,0.268,0.495,0.236,0.277,0.527,0.535,0.536,0.583,0.586,0.55,0.577,0.629,0.589,0.606,0.285,0.316,0.556,0.575,0.259,0.299,0.47,0.513,0.558,0.261,0.193,0.206,0.197,0.392,0.385,0.365,0.401,0.372,0.349,0.397,0.389,0.373,0.395,0.396,0.356,0.383,0.405,0.358,0.373,0.377,0.329,0.362,0.36,0.4,0.326,0.321,0.338,0.346,0.339,0.38,0.381,0.38,0.36,0.368,0.377,0.381,0.365,0.402,0.405,0.408,0.363,0.4,0.419,0.412,0.381,0.427,0.409,0.421,0.403,0.445,0.463,0.494,0.759,0.575,0.468,0.404,0.408,0.388,0.38,0.429,0.412,0.493,0.419,0.44,0.41,0.423,0.468,0.488,0.47,0.436,0.427,0.428,0.351,0.409,0.438,0.433,0.43,0.404,0.385,0.385,0.357,0.354,0.372,0.4,0.36,0.375,0.38,0.373,0.374,0.386
Revenue,"6,572.15","6,794.81","7,536.92","6,399.19","6,157.33","6,559.77","7,030.29","7,311.45","7,347.20","7,592.83","8,439.88","8,238.75","8,026.66","8,172.08","8,420.05","8,769.05","8,403.38","7,865.06","8,665.04","8,529.77","9,050.17","8,624.43","9,920.28","9,483.31","10,239.11","9,024.07","11,764.24","11,179.69","9,944.08","10,117.19","12,041.69","11,303.69","11,351.29","11,714.57","11,920.06","12,419.80","11,381.87","12,019.18","13,035.95","11,349.90","11,444.60","12,808.89","12,660.29","12,590.43","14,189.36","14,113.83","13,388.00","14,585.93","14,078.32","14,049.39","16,049.88","14,384.27","14,751.99","13,768.98","16,118.66","15,691.00","15,819.80","16,325.02","17,827.05","16,951.62","17,584.78","18,470.04","19,760.31","18,931.83","19,037.37","20,519.18","22,466.29","20,818.81","20,991.50","20,900.60","24,057.19","22,708.44","22,431.04","23,597.67","26,343.39","23,895.52","25,844.65","27,167.79","29,683.35","26,817.71","26,426.15","27,754.12","18,230.01","20,723.72","22,532.56","24,910.70","25,128.58","26,005.61","26,694.98","25,323.67","27,105.45","21,318.95","24,557.26","24,969.50","29,164.32","30,711.76","29,068.63","28,950.68","28,964.44","29,146.86","29,132.36","29,198.62","36,749.11","31,419.28","29,154.43","29,314.53","29,000.62","29,945.07","30,140.24","29,738.34","32,390.28","32,953.97","32,057.68","30,182.12","33,329.35","33,477.22","34,088.60","35,037.24","36,915.10","36,561.82"
Cost of Goods Sold,0,0,0,0,0,0,0,"5,398.75",0,"5,556.68","4,821.79","6,077.61","5,753.21","6,022.71","4,646.11","6,392.30","6,042.19","5,756.53","4,682.67","6,194.66",0,"6,398.69","5,807.59","6,994.05",0,"6,445.76","7,097.02","8,219.08","7,194.79",0,0,0,"8,000.40","8,240.83","6,798.85","8,670.81","7,703.67","8,329.67","7,836.94","7,832.85","7,597.62","8,595.35","7,181.13","8,619.13","9,759.08","9,722.66","7,773.62","10,209.25","9,572.45","9,888.20","11,385.64","9,970.45","10,023.01","9,241.57","10,896.07","10,684.92","10,696.28","11,284.17","11,893.54","11,720.09","12,173.56","12,733.74","13,372.33","13,167.81","13,133.74","14,262.61","15,954.51","14,627.53","14,768.21","14,639.29","17,346.81","16,258.28","16,067.05","16,583.41","18,543.05","17,216.94","18,169.60","19,097.86","21,399.58","19,186.47","19,240.44","20,092.69","15,084.30","16,082.72","17,053.44","17,900.29","18,675.86","18,546.55","19,531.55","18,210.84","20,177.50","16,035.13","18,305.86","18,593.00","21,556.89","22,583.49","21,793.42","21,488.80","21,637.19","21,848.19","21,679.39","21,349.76","30,354.75","24,510.49","22,717.80","22,494.53","22,464.27","23,324.27","23,543.58","22,934.24","25,045.60","25,416.58","24,786.45","23,592.87","25,935.88","25,919.06","26,981.06","27,120.52","28,986.57","28,735.12"
Gross Profit,"6,572.15","6,794.81","7,536.92","6,399.19","6,157.33","6,559.77","7,030.29","1,912.70","7,347.20","2,036.15","3,618.09","2,161.14","2,273.45","2,149.37","3,773.94","2,376.74","2,361.19","2,108.53","3,982.37","2,335.12","9,050.17","2,225.74","4,112.69","2,489.26","10,239.11","2,578.31","4,667.22","2,960.61","2,749.29","10,117.19","12,041.69","11,303.69","3,350.89","3,473.74","5,121.21","3,748.99","3,678.20","3,689.51","5,199.00","3,517.05","3,846.98","4,213.54","5,479.16","3,971.30","4,430.28","4,391.17","5,614.38","4,376.68","4,505.87","4,161.19","4,664.24","4,413.82","4,728.98","4,527.41","5,222.58","5,006.07","5,123.52","5,040.85","5,933.51","5,231.53","5,411.23","5,736.30","6,387.98","5,764.02","5,903.64","6,256.57","6,511.78","6,191.28","6,223.29","6,261.31","6,710.38","6,450.16","6,363.99","7,014.26","7,800.34","6,678.58","7,675.05","8,069.93","8,283.77","7,631.24","7,185.71","7,661.43","3,145.72","4,641.00","5,479.13","7,010.41","6,452.72","7,459.06","7,163.43","7,112.83","6,927.96","5,283.82","6,251.41","6,376.50","7,607.44","8,128.27","7,275.21","7,461.88","7,327.26","7,298.67","7,452.97","7,848.86","6,394.36","6,908.79","6,436.63","6,820.00","6,536.35","6,620.80","6,596.65","6,804.10","7,344.68","7,537.38","7,271.23","6,589.25","7,393.47","7,558.16","7,107.54","7,916.72","7,928.53","7,826.71"
"Selling, General, & Admin. Expense",0,0,0,0,0,0,0,"1,613.64",0,"1,830.30","2,027.39","1,799.92","1,895.47","1,977.35","2,110.81","2,053.11","2,160.99","1,923.00","2,325.65","2,128.40",0,"2,057.08","2,539.93","2,237.61",0,"2,291.49","3,032.71","2,650.45","2,493.31",0,0,0,"2,514.36","2,590.47",800.87,"2,155.56","2,137.88","2,131.87","2,589.02","1,980.93","2,172.65","2,371.82","2,403.51","2,291.74","2,668.73","2,547.22","2,577.13","2,639.81","2,418.92","2,526.95","2,837.87","2,407.30","2,594.64","2,492.76","2,929.05","2,747.33","2,993.91","2,862.94","3,218.09","3,097.02","3,077.14","3,203.09","4,038.79","3,315.31","3,276.69","3,625.45","3,947.76","3,497.51","3,643.60","3,557.38","3,814.34","3,656.69","3,621.03","4,046.42","4,266.62","3,717.24","3,969.27","4,291.90","5,111.76","4,379.85","4,517.04","4,902.73","4,495.26","3,329.02","3,539.44","3,794.90","3,872.25","3,574.76","3,786.68","4,115.83","4,845.43","3,632.75","3,905.13","4,079.27","4,460.78","4,320.52","4,191.09","4,233.98","4,250.11","3,939.54","4,201.82","4,117.04","2,613.12","3,550.83","3,427.20","3,808.68","4,447.95","3,511.91","3,987.32","4,087.37","6,182.07","3,432.94","3,778.79","3,278.99","4,202.86","3,559.72","4,174.63","3,744.65","4,667.34","3,376.73"
Research & Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629.446,553.11,575.332,574.796,514.217,530.573,666.72,717.857,641.905,783.165,812.922,742.729,753.945,809.681,775.244,869.446,769.082,749.384,820.258,826.223,875.384,866.315,874.085,982.675,867.368,"1,012.12","1,039.16","1,086.31",987.834,"1,054.58","1,115.90","1,219.31","1,127.08","1,117.97","1,054.85","1,176.33","1,016.08","1,096.58","1,219.61","1,397.90","1,153.42","1,215.63","1,313.02","1,551.50","1,282.76","1,277.66","1,636.24","1,431.47","1,051.52","1,221.60","1,248.09","1,521.16","1,302.50","1,438.88","1,489.24","1,516.60","1,370.33","1,662.50","1,727.82","1,788.81","1,588.59","1,793.20","1,653.25","1,642.21","1,456.90","1,522.98","1,522.52","1,447.10","1,344.43","1,436.28","1,251.39","1,373.26","1,174.78","1,237.34","1,376.01","1,727.82","1,571.55","1,251.62","1,519.84","1,967.57","1,571.24","1,552.24","1,652.37","2,065.25","1,729.89"
Other Operating Expense,0,0,"25,470.50",0,0,0,"23,679.99",0,0,0,"1,396.75",0,0,0,"1,436.39",0,0,0,"1,484.68",0,0,0,"1,363.70",0,0,0,"1,379.71",0,0,0,"39,056.05",0,0,0,"3,188.54",0,0,0,"1,196.84",0,0,0,"1,469.08",0,0,0,"1,567.45",0,366.38,0,-699.543,0,0,1.032,1.014,-0.969,0,-0.974,1.995,-1.012,0,0,-0.988,0,0,-0.988,0.975,0,1.02,0.997,"-1,178.25",0,1.007,0,1.005,1.004,0,0,-2.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Operating Income,"6,572.15","6,794.81","-17,933.58","6,399.19","6,157.33","6,559.77","-16,649.70",299.061,"7,347.20",205.844,193.954,361.226,377.986,172.016,226.739,323.637,200.197,185.529,172.033,206.72,"9,050.17",168.656,209.054,251.653,"10,239.11",286.821,254.798,310.165,255.983,"10,117.19","-27,014.36","11,303.69",836.531,883.274,"1,131.81",963.98,987.206,982.309,838.35,"1,021.90","1,143.76","1,175.01",888.71,"1,037.65",978.384,"1,031.03",727.07,982.928,910.891,858.999,"1,656.47","1,237.44","1,384.95","1,213.36","1,466.29","1,384.33","1,263.29","1,304.79","1,730.75","1,268.16","1,321.97","1,494.05","1,263.87","1,460.88","1,572.37","1,516.21","1,343.73","1,566.69","1,460.70","1,648.08","2,897.96","1,777.39","1,645.37","1,748.24","2,134.81","1,806.92","2,490.15","2,465.01","1,622.61","1,968.63","1,391.01","1,122.45","-2,781.01",260.458,718.084,"1,967.42","1,059.32","2,581.80","1,937.87","1,507.76",565.924,280.743,683.775,569.407,"1,357.85","2,219.16","1,290.93","1,574.65","1,434.94","1,902.23","1,728.16","2,209.30","2,334.15","2,013.53","1,573.15","1,759.93",715.132,"1,934.12","1,372.00","1,340.72",-565.218,"2,532.90","2,240.83","1,790.42","1,223.05","2,427.20","1,380.67","2,519.70","1,195.94","2,720.09"
  Interest Income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.398,0,124.744,76.205,49.972,43.21,48.604,56.087,55.723,67.653,72.824,82.563,97.431,110.787,112.794,101.157,97.068,85.25,66.368,61.422,61.624,59.752,54.321,63.827,60.306,57.919,60.776,61.531,62.982,52.452,59.341,63.366,70.621,72.388,71.82,81.919,81.117,88.611,100.77,103.699,108.237
  Interest Expense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57.541,0,-68.65,-49.696,-39.445,-36.297,-13.029,-46.916,-23.941,-24.574,-24.203,-27.068,-31.632,-32.814,-31.428,-34.79,-38.025,-39.867,-33.56,-33.914,-30.586,-28.606,-37.203,-30.702,-46.422,-44.868,-42.791,-29.32,-39,-35.848,-36.223,-40.803,-29.35,-30.447,-22.354,-32.652,-25.732,-29.763,-27.82,-34.673,-26.921
Net Interest Income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.857,0,56.094,26.509,10.526,6.913,35.575,9.171,31.782,43.079,48.622,55.495,65.8,77.973,81.366,66.367,59.043,45.383,32.808,27.509,31.038,31.146,17.118,33.125,13.884,13.051,17.985,32.211,23.982,16.605,23.118,22.562,41.272,41.942,49.466,49.266,55.385,58.848,72.95,69.026,81.316
Other Income (Expense),"-6,572.15","-6,794.81","17,933.58","-6,399.19","-6,157.33","-6,559.77","16,649.70",-5.446,"-7,347.20",16.622,-39.431,-28.902,-48.731,-1.366,-79.364,-43.145,-17.604,-36.522,-53.257,-46.788,"-9,050.17",-30.259,-43.909,90.061,"-10,239.11",-9.935,-70.969,-41.529,-10.008,"-10,117.19","27,014.36","-11,303.69",-6.688,20.158,-40.154,35.811,13.755,-13.408,-34.302,-11.187,-42.731,25.011,-79.027,-20.078,50.321,27.214,6.403,24.998,-7.085,-60.263,-629.733,-57.278,-179.288,-178.496,-451.951,37.807,-220.096,124.73,-91.053,88.052,483.718,625.091,-844.11,129.194,-66.973,291.578,-105.368,-239.695,60.183,-243.274,-50.768,-143.87,-291.011,-115.67,44.806,-28.108,-141.724,-138.16,-216.515,84.731,5.966,-228.124,-297.992,-214.492,-0.373,-101.811,-36.84,207.255,-10.704,22.499,316.95,17.755,235.117,101.084,-295.783,177.57,23.638,-536.015,-427.583,-163.994,-90.253,-132.737,"1,342.62",359.337,187.674,438.07,146.875,323.912,367.065,287.738,22.819,164.223,375.461,409.593,383.717,537.993,750.515,478.854,530.917,453.819
  Other Income (Minority Interest),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56.215,-55.891,-72.559,-57.181,-63.134,-55.68,-45.489,30.147,-16.995,-14.177,-52.829,-71.906,-87.461,-78.879,-82.424,-97.052,-27.777,-26.616,-6.35,-70.575,-75.093,-85.889,-67.442,-75.667,-107.616,-75.345,-71.525,-155.062,-112.47,-117.29,-135.38,-94.938,-144.19,-121.434,-122.777,-128.077,-143.966,-143.853,-152.27,-135.968,-163.848,-159.231,-172.808,-131.763,-203.446
Pre-Tax Income,0,0,0,0,0,0,0,293.615,0,222.466,154.523,332.324,329.255,170.65,147.375,280.492,182.593,149.007,118.777,159.933,0,138.398,165.146,341.714,0,276.886,183.829,268.636,245.975,0,0,0,829.843,903.431,"1,091.65",999.791,"1,000.96",968.901,804.049,"1,010.71","1,101.03","1,200.02",809.683,"1,017.57","1,028.71","1,058.24",733.473,"1,007.93",903.806,798.737,"1,026.74","1,180.16","1,205.66","1,034.87","1,014.34","1,422.14","1,043.20","1,429.52","1,639.70","1,356.21","1,805.69","2,119.14",419.756,"1,590.08","1,505.40","1,807.78","1,238.36","1,326.99","1,520.89","1,404.81","2,847.19","1,633.52","1,354.36","1,632.57","2,179.62","1,778.81","2,348.42","2,326.85","1,406.10","2,097.21","1,396.97",950.425,"-3,052.50",56.493,724.625,"1,901.18","1,031.65","2,820.84","1,970.24","1,578.88",938.369,364.298,996.866,751.857,"1,128.43","2,455.77","1,359.95","1,071.45","1,034.86","1,769.27","1,669.06","2,093.68","3,709.90","2,386.75","1,773.88","2,215.99",894.219,"2,282.01","1,755.67","1,651.58",-519.836,"2,738.39","2,658.23","2,249.48","1,656.03","3,020.58","2,190.03","3,071.50","1,795.89","3,255.22"
Tax Provision,0,0,0,0,0,0,0,-140.321,0,-97.5,-49.93,-179.331,-167.247,-86.837,-64.282,-150.264,-102.397,-87.13,-82.193,-103.41,0,-76.865,-92.56,-116.177,0,-147.434,-68.675,-127.497,-125.097,0,0,0,-382.241,-359.682,-573.438,-454.806,-469.481,-464.843,-259.208,-454.222,-505.341,-552.372,-251.056,-412.71,-434.296,-441.201,-222.157,-406.97,-359.296,-376.898,-474.911,-449.863,-492.539,-390.009,-521.017,-550.629,-323.612,-484.303,-661.443,-496.94,-608.047,-718.655,-428.479,-718.515,-606.757,-640.483,-523.672,-503.87,-554.904,-529.419,"-1,174.98",-644.416,-498.445,-617.921,-674.394,-671.572,-707.621,-748.449,"-1,368.93",-769.488,-443.452,"-1,020.55","1,155.22",-108.669,-363.277,-716.391,-427.399,-125.664,-702.122,"-1,044.38",-601.994,-297.243,-386.011,-427.357,-593.433,-981.313,-573.531,-335.312,-297.921,-728.534,-699.829,-774.319,-465.236,-749.695,-543.911,-803.439,-118.976,-634.108,-570.948,-507.823,-179.524,-936.167,-774.461,-641.881,-670.239,-987.404,-460.009,"2,150.43",-648.11,-831.881
Tax Rate %,0,0,0,0,0,0,0,47.79,0,43.83,32.31,53.96,50.8,50.89,43.62,53.57,56.08,58.47,69.2,64.66,0,55.54,56.05,34,0,53.25,37.36,47.46,50.86,0,0,0,46.06,39.81,52.53,45.49,46.9,47.98,32.24,44.94,45.9,46.03,31.01,40.56,42.22,41.69,30.29,40.38,39.75,47.19,46.25,38.12,40.85,37.69,51.37,38.72,31.02,33.88,40.34,36.64,33.67,33.91,102.08,45.19,40.31,35.43,42.29,37.97,36.49,37.69,41.27,39.45,36.8,37.85,30.94,37.75,30.13,32.17,97.36,36.69,31.74,107.38,37.85,192.36,50.13,37.68,41.43,4.45,35.64,66.15,64.15,81.59,38.72,56.84,52.59,39.96,42.17,31.3,28.79,41.18,41.93,36.98,12.54,31.41,30.66,36.26,13.3,27.79,32.52,30.75,-34.53,34.19,29.13,28.53,40.47,32.69,21,-70.01,36.09,25.56
Net Income (Continuing Operations),182.247,198.287,187.57,105.777,120.724,156.638,169.78,153.294,158.125,124.966,104.592,152.993,162.008,83.813,83.093,130.228,80.196,61.877,36.584,56.523,30.637,61.533,72.586,225.537,149.359,129.452,115.154,141.139,120.878,182.207,266.95,419.812,447.602,543.749,518.213,544.985,531.48,504.059,544.841,556.491,595.686,647.646,558.627,604.86,594.41,617.043,511.316,600.956,544.51,421.839,551.829,730.296,713.123,644.857,817.838,871.507,719.584,945.22,978.255,859.271,"1,197.64","1,400.48",682.997,"1,043.49","1,155.54","1,449.98",902.249,"1,016.92","1,200.59","1,125.64","1,866.66","1,252.87","1,090.54","1,234.83","1,502.94","1,354.19","1,813.47","1,784.15",215.956,"1,684.95","1,152.38",267.258,"-1,869.09",95.245,606.202,"1,549.50",867.531,"3,088.22","1,690.23","1,055.79",642.743,423.135,813.496,618.998,938.74,"1,735.85","1,138.33",991.664,874.992,"1,367.44","1,288.61","1,625.09","2,315.56","1,637.06","1,229.97","1,412.55",775.243,"1,647.90","1,184.72","1,143.76",-699.361,"1,802.23","1,883.77","1,607.60",985.79,"2,033.18","1,730.02","5,221.94","1,147.78","2,423.34"
Net Income (Discontinued Operations),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Net Income,0,0,0,0,0,0,0,153.294,0,124.966,104.592,152.993,162.008,83.813,83.093,130.228,80.196,61.877,36.584,56.523,30.637,61.533,72.586,225.537,149.359,129.452,115.154,141.139,120.878,182.207,266.95,419.812,447.602,543.749,518.213,544.985,531.48,504.059,544.841,556.491,595.686,647.646,558.627,604.86,594.41,617.043,511.316,600.956,544.51,421.839,551.829,730.296,713.123,644.857,817.838,871.507,719.584,945.22,978.255,859.271,"1,197.64","1,400.48",682.997,"1,043.49","1,155.54","1,449.98",902.249,"1,016.92","1,200.59","1,125.64","1,866.66","1,252.87","1,090.54","1,234.83","1,502.94","1,354.19","1,813.47","1,784.15",215.956,"1,621.82","1,152.38",221.769,"-1,838.95",78.249,592.025,"1,496.67",795.625,"3,000.76","1,611.35",973.366,545.691,395.358,786.88,612.648,868.165,"1,660.75","1,052.44",924.222,799.325,"1,259.82","1,213.27","1,553.57","2,160.50","1,524.59","1,112.68","1,277.17",680.305,"1,503.71","1,063.28","1,020.98",-827.438,"1,658.26","1,739.92","1,455.33",849.823,"1,869.33","1,570.79","5,049.13","1,016.01","2,219.89"
Preferred Dividends,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPS (Basic),0.008,0.013,0.349,0.027,0.063,0.08,0.084,0.077,0.08,0.063,0.053,0.079,0.084,0.044,0.043,0.067,0.042,0.033,0.018,0.03,0.015,0.03,0.035,0.115,0.078,0.067,0.06,0.073,0.061,0.094,0.134,0.217,0.231,0.28,0.266,0.278,0.272,0.26,0.279,0.285,0.305,0.333,0.287,0.311,0.306,0.317,0.263,0.307,0.278,0.217,0.272,0.375,0.366,0.331,0.422,0.447,0.37,0.487,0.499,0.447,0.623,0.735,0.364,0.555,0.617,0.778,0.488,0.55,0.65,0.612,1.017,0.685,0.597,0.677,0.818,0.745,1.002,0.983,2.971,0.894,0.635,0.122,-1.013,0.043,0.326,0.825,0.438,1.655,0.892,0.54,0.304,0.219,0.437,0.34,0.482,0.922,0.584,0.513,0.443,0.699,0.673,0.862,1.199,0.846,0.617,0.709,0.378,0.834,0.59,0.567,-0.459,0.92,0.965,0.808,0.471,1.037,0.872,2.82,0.579,1.252
EPS (Diluted),0.008,0.013,0.349,0.027,0.063,0.08,0.084,0.077,0.08,0.063,0.053,0.079,0.084,0.044,0.043,0.067,0.042,0.033,0.018,0.03,0.015,0.03,0.035,0.115,0.078,0.067,0.06,0.073,0.061,0.094,0.134,0.217,0.231,0.28,0.266,0.278,0.272,0.26,0.279,0.285,0.305,0.333,0.287,0.311,0.306,0.317,0.263,0.307,0.278,0.217,0.272,0.375,0.366,0.331,0.422,0.447,0.37,0.487,0.499,0.447,0.623,0.735,0.364,0.555,0.617,0.778,0.488,0.55,0.65,0.612,1.017,0.685,0.597,0.677,0.818,0.745,1.002,0.983,2.971,0.894,0.635,0.122,-1.013,0.043,0.326,0.825,0.438,1.655,0.892,0.54,0.304,0.219,0.437,0.34,0.482,0.922,0.584,0.513,0.443,0.699,0.673,0.862,1.199,0.846,0.617,0.709,0.378,0.834,0.59,0.567,-0.459,0.92,0.965,0.808,0.471,1.037,0.872,2.82,0.579,1.252
